Data;Linha;Veículo;Início da Viagem;Término da Viagem;Núcleo;hora_viagem;_key;Faixa_Horaria;hora_inicio;hora_fim
28/05/2025;SV112;A41060;2025-05-28 08:26:56;2025-05-28 08:56:03;Gentileza;08:26:56;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41060;2025-05-28 08:26:56;2025-05-28 08:56:03;Gentileza;08:26:56;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41060;2025-05-28 08:26:56;2025-05-28 08:56:03;Gentileza;08:26:56;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41060;2025-05-28 08:26:56;2025-05-28 08:56:03;Gentileza;08:26:56;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41060;2025-05-28 08:26:56;2025-05-28 08:56:03;Gentileza;08:26:56;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41060;2025-05-28 12:21:18;2025-05-28 12:52:29;Gentileza;12:21:18;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41060;2025-05-28 12:21:18;2025-05-28 12:52:29;Gentileza;12:21:18;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41060;2025-05-28 12:21:18;2025-05-28 12:52:29;Gentileza;12:21:18;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41060;2025-05-28 12:21:18;2025-05-28 12:52:29;Gentileza;12:21:18;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41060;2025-05-28 12:21:18;2025-05-28 12:52:29;Gentileza;12:21:18;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41060;2025-05-28 12:21:18;2025-05-28 12:52:29;Gentileza;12:21:18;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41060;2025-05-28 12:21:18;2025-05-28 12:52:29;Gentileza;12:21:18;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41060;2025-05-28 12:21:18;2025-05-28 12:52:29;Gentileza;12:21:18;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41061;2025-05-28 05:11:37;2025-05-28 05:31:50;Gentileza;05:11:37;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41061;2025-05-28 05:11:37;2025-05-28 05:31:50;Gentileza;05:11:37;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41061;2025-05-28 05:11:37;2025-05-28 05:31:50;Gentileza;05:11:37;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41061;2025-05-28 05:11:37;2025-05-28 05:31:50;Gentileza;05:11:37;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41061;2025-05-28 05:11:37;2025-05-28 05:31:50;Gentileza;05:11:37;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41061;2025-05-28 05:11:37;2025-05-28 05:31:50;Gentileza;05:11:37;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41061;2025-05-28 05:11:37;2025-05-28 05:31:50;Gentileza;05:11:37;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41061;2025-05-28 05:11:37;2025-05-28 05:31:50;Gentileza;05:11:37;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41061;2025-05-28 05:35:16;2025-05-28 05:55:09;Gentileza;05:35:16;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41061;2025-05-28 05:35:16;2025-05-28 05:55:09;Gentileza;05:35:16;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41061;2025-05-28 05:35:16;2025-05-28 05:55:09;Gentileza;05:35:16;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41061;2025-05-28 05:35:16;2025-05-28 05:55:09;Gentileza;05:35:16;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41061;2025-05-28 05:35:16;2025-05-28 05:55:09;Gentileza;05:35:16;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41061;2025-05-28 05:35:16;2025-05-28 05:55:09;Gentileza;05:35:16;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41061;2025-05-28 05:35:16;2025-05-28 05:55:09;Gentileza;05:35:16;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41061;2025-05-28 05:35:16;2025-05-28 05:55:09;Gentileza;05:35:16;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41061;2025-05-28 06:50:47;2025-05-28 07:19:24;Gentileza;06:50:47;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41061;2025-05-28 06:50:47;2025-05-28 07:19:24;Gentileza;06:50:47;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41061;2025-05-28 06:50:47;2025-05-28 07:19:24;Gentileza;06:50:47;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41061;2025-05-28 06:50:47;2025-05-28 07:19:24;Gentileza;06:50:47;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41061;2025-05-28 06:50:47;2025-05-28 07:19:24;Gentileza;06:50:47;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41061;2025-05-28 06:50:47;2025-05-28 07:19:24;Gentileza;06:50:47;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41061;2025-05-28 06:50:47;2025-05-28 07:19:24;Gentileza;06:50:47;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41061;2025-05-28 06:50:47;2025-05-28 07:19:24;Gentileza;06:50:47;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41062;2025-05-28 05:41:25;2025-05-28 06:05:22;Gentileza;05:41:25;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41062;2025-05-28 05:41:25;2025-05-28 06:05:22;Gentileza;05:41:25;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41062;2025-05-28 05:41:25;2025-05-28 06:05:22;Gentileza;05:41:25;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41062;2025-05-28 05:41:25;2025-05-28 06:05:22;Gentileza;05:41:25;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41062;2025-05-28 05:41:25;2025-05-28 06:05:22;Gentileza;05:41:25;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41062;2025-05-28 05:41:25;2025-05-28 06:05:22;Gentileza;05:41:25;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41062;2025-05-28 05:41:25;2025-05-28 06:05:22;Gentileza;05:41:25;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41062;2025-05-28 05:41:25;2025-05-28 06:05:22;Gentileza;05:41:25;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41062;2025-05-28 07:13:21;2025-05-28 07:49:41;Gentileza;07:13:21;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41062;2025-05-28 07:13:21;2025-05-28 07:49:41;Gentileza;07:13:21;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41062;2025-05-28 07:13:21;2025-05-28 07:49:41;Gentileza;07:13:21;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41062;2025-05-28 07:13:21;2025-05-28 07:49:41;Gentileza;07:13:21;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41062;2025-05-28 07:13:21;2025-05-28 07:49:41;Gentileza;07:13:21;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41062;2025-05-28 07:13:21;2025-05-28 07:49:41;Gentileza;07:13:21;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41062;2025-05-28 07:13:21;2025-05-28 07:49:41;Gentileza;07:13:21;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41062;2025-05-28 07:13:21;2025-05-28 07:49:41;Gentileza;07:13:21;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41062;2025-05-28 11:39:06;2025-05-28 12:15:54;Gentileza;11:39:06;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41062;2025-05-28 11:39:06;2025-05-28 12:15:54;Gentileza;11:39:06;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41062;2025-05-28 11:39:06;2025-05-28 12:15:54;Gentileza;11:39:06;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41062;2025-05-28 11:39:06;2025-05-28 12:15:54;Gentileza;11:39:06;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41062;2025-05-28 11:39:06;2025-05-28 12:15:54;Gentileza;11:39:06;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41062;2025-05-28 11:39:06;2025-05-28 12:15:54;Gentileza;11:39:06;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41062;2025-05-28 11:39:06;2025-05-28 12:15:54;Gentileza;11:39:06;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41062;2025-05-28 11:39:06;2025-05-28 12:15:54;Gentileza;11:39:06;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41063;2025-05-28 06:03:09;2025-05-28 06:26:35;Gentileza;06:03:09;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41063;2025-05-28 06:03:09;2025-05-28 06:26:35;Gentileza;06:03:09;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41063;2025-05-28 06:03:09;2025-05-28 06:26:35;Gentileza;06:03:09;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41063;2025-05-28 06:03:09;2025-05-28 06:26:35;Gentileza;06:03:09;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41063;2025-05-28 06:03:09;2025-05-28 06:26:35;Gentileza;06:03:09;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41063;2025-05-28 06:03:09;2025-05-28 06:26:35;Gentileza;06:03:09;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41063;2025-05-28 06:03:09;2025-05-28 06:26:35;Gentileza;06:03:09;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41063;2025-05-28 06:03:09;2025-05-28 06:26:35;Gentileza;06:03:09;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41063;2025-05-28 07:48:20;2025-05-28 08:24:06;Gentileza;07:48:20;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41063;2025-05-28 07:48:20;2025-05-28 08:24:06;Gentileza;07:48:20;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41063;2025-05-28 07:48:20;2025-05-28 08:24:06;Gentileza;07:48:20;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41063;2025-05-28 07:48:20;2025-05-28 08:24:06;Gentileza;07:48:20;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41063;2025-05-28 07:48:20;2025-05-28 08:24:06;Gentileza;07:48:20;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41063;2025-05-28 07:48:20;2025-05-28 08:24:06;Gentileza;07:48:20;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41063;2025-05-28 07:48:20;2025-05-28 08:24:06;Gentileza;07:48:20;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41063;2025-05-28 07:48:20;2025-05-28 08:24:06;Gentileza;07:48:20;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41063;2025-05-28 11:30:14;2025-05-28 12:11:10;Gentileza;11:30:14;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41063;2025-05-28 11:30:14;2025-05-28 12:11:10;Gentileza;11:30:14;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41063;2025-05-28 11:30:14;2025-05-28 12:11:10;Gentileza;11:30:14;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41063;2025-05-28 11:30:14;2025-05-28 12:11:10;Gentileza;11:30:14;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41063;2025-05-28 11:30:14;2025-05-28 12:11:10;Gentileza;11:30:14;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41063;2025-05-28 11:30:14;2025-05-28 12:11:10;Gentileza;11:30:14;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41063;2025-05-28 11:30:14;2025-05-28 12:11:10;Gentileza;11:30:14;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41063;2025-05-28 11:30:14;2025-05-28 12:11:10;Gentileza;11:30:14;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41063;2025-05-28 12:19:03;2025-05-28 12:53:49;Gentileza;12:19:03;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41063;2025-05-28 12:19:03;2025-05-28 12:53:49;Gentileza;12:19:03;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41063;2025-05-28 12:19:03;2025-05-28 12:53:49;Gentileza;12:19:03;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41063;2025-05-28 12:19:03;2025-05-28 12:53:49;Gentileza;12:19:03;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41063;2025-05-28 12:19:03;2025-05-28 12:53:49;Gentileza;12:19:03;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41063;2025-05-28 12:19:03;2025-05-28 12:53:49;Gentileza;12:19:03;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41063;2025-05-28 12:19:03;2025-05-28 12:53:49;Gentileza;12:19:03;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41063;2025-05-28 12:19:03;2025-05-28 12:53:49;Gentileza;12:19:03;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41064;2025-05-28 07:34:29;2025-05-28 08:11:19;Gentileza;07:34:29;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41064;2025-05-28 07:34:29;2025-05-28 08:11:19;Gentileza;07:34:29;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41064;2025-05-28 07:34:29;2025-05-28 08:11:19;Gentileza;07:34:29;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41064;2025-05-28 07:34:29;2025-05-28 08:11:19;Gentileza;07:34:29;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41064;2025-05-28 07:34:29;2025-05-28 08:11:19;Gentileza;07:34:29;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41064;2025-05-28 07:34:29;2025-05-28 08:11:19;Gentileza;07:34:29;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41064;2025-05-28 07:34:29;2025-05-28 08:11:19;Gentileza;07:34:29;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41064;2025-05-28 07:34:29;2025-05-28 08:11:19;Gentileza;07:34:29;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41083;2025-05-28 06:15:23;2025-05-28 06:44:30;Gentileza;06:15:23;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41083;2025-05-28 06:15:23;2025-05-28 06:44:30;Gentileza;06:15:23;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41083;2025-05-28 06:15:23;2025-05-28 06:44:30;Gentileza;06:15:23;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41083;2025-05-28 06:15:23;2025-05-28 06:44:30;Gentileza;06:15:23;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41083;2025-05-28 06:15:23;2025-05-28 06:44:30;Gentileza;06:15:23;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41083;2025-05-28 06:15:23;2025-05-28 06:44:30;Gentileza;06:15:23;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41083;2025-05-28 06:15:23;2025-05-28 06:44:30;Gentileza;06:15:23;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41083;2025-05-28 06:15:23;2025-05-28 06:44:30;Gentileza;06:15:23;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41083;2025-05-28 07:58:39;2025-05-28 08:31:53;Gentileza;07:58:39;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41083;2025-05-28 07:58:39;2025-05-28 08:31:53;Gentileza;07:58:39;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41083;2025-05-28 07:58:39;2025-05-28 08:31:53;Gentileza;07:58:39;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41083;2025-05-28 07:58:39;2025-05-28 08:31:53;Gentileza;07:58:39;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41083;2025-05-28 07:58:39;2025-05-28 08:31:53;Gentileza;07:58:39;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41083;2025-05-28 07:58:39;2025-05-28 08:31:53;Gentileza;07:58:39;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41083;2025-05-28 07:58:39;2025-05-28 08:31:53;Gentileza;07:58:39;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41083;2025-05-28 07:58:39;2025-05-28 08:31:53;Gentileza;07:58:39;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41083;2025-05-28 12:09:57;2025-05-28 12:46:47;Gentileza;12:09:57;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41083;2025-05-28 12:09:57;2025-05-28 12:46:47;Gentileza;12:09:57;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41083;2025-05-28 12:09:57;2025-05-28 12:46:47;Gentileza;12:09:57;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41083;2025-05-28 12:09:57;2025-05-28 12:46:47;Gentileza;12:09:57;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41083;2025-05-28 12:09:57;2025-05-28 12:46:47;Gentileza;12:09:57;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41083;2025-05-28 12:09:57;2025-05-28 12:46:47;Gentileza;12:09:57;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41083;2025-05-28 12:09:57;2025-05-28 12:46:47;Gentileza;12:09:57;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41083;2025-05-28 12:09:57;2025-05-28 12:46:47;Gentileza;12:09:57;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41085;2025-05-28 05:21:01;2025-05-28 05:40:38;Gentileza;05:21:01;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41085;2025-05-28 05:21:01;2025-05-28 05:40:38;Gentileza;05:21:01;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41085;2025-05-28 05:21:01;2025-05-28 05:40:38;Gentileza;05:21:01;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41085;2025-05-28 05:21:01;2025-05-28 05:40:38;Gentileza;05:21:01;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41085;2025-05-28 05:21:01;2025-05-28 05:40:38;Gentileza;05:21:01;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41085;2025-05-28 05:21:01;2025-05-28 05:40:38;Gentileza;05:21:01;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41085;2025-05-28 05:21:01;2025-05-28 05:40:38;Gentileza;05:21:01;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41085;2025-05-28 05:21:01;2025-05-28 05:40:38;Gentileza;05:21:01;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41085;2025-05-28 05:44:07;2025-05-28 06:01:25;Gentileza;05:44:07;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41085;2025-05-28 05:44:07;2025-05-28 06:01:25;Gentileza;05:44:07;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41085;2025-05-28 05:44:07;2025-05-28 06:01:25;Gentileza;05:44:07;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41085;2025-05-28 05:44:07;2025-05-28 06:01:25;Gentileza;05:44:07;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41085;2025-05-28 05:44:07;2025-05-28 06:01:25;Gentileza;05:44:07;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41085;2025-05-28 05:44:07;2025-05-28 06:01:25;Gentileza;05:44:07;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41085;2025-05-28 05:44:07;2025-05-28 06:01:25;Gentileza;05:44:07;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41085;2025-05-28 05:44:07;2025-05-28 06:01:25;Gentileza;05:44:07;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41085;2025-05-28 07:04:45;2025-05-28 07:37:27;Gentileza;07:04:45;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41085;2025-05-28 07:04:45;2025-05-28 07:37:27;Gentileza;07:04:45;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41085;2025-05-28 07:04:45;2025-05-28 07:37:27;Gentileza;07:04:45;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41085;2025-05-28 07:04:45;2025-05-28 07:37:27;Gentileza;07:04:45;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41085;2025-05-28 07:04:45;2025-05-28 07:37:27;Gentileza;07:04:45;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41085;2025-05-28 07:04:45;2025-05-28 07:37:27;Gentileza;07:04:45;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41085;2025-05-28 07:04:45;2025-05-28 07:37:27;Gentileza;07:04:45;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41085;2025-05-28 07:04:45;2025-05-28 07:37:27;Gentileza;07:04:45;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41085;2025-05-28 08:35:10;2025-05-28 09:04:16;Gentileza;08:35:10;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41085;2025-05-28 08:35:10;2025-05-28 09:04:16;Gentileza;08:35:10;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41085;2025-05-28 08:35:10;2025-05-28 09:04:16;Gentileza;08:35:10;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41085;2025-05-28 08:35:10;2025-05-28 09:04:16;Gentileza;08:35:10;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41085;2025-05-28 08:35:10;2025-05-28 09:04:16;Gentileza;08:35:10;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41085;2025-05-28 08:35:10;2025-05-28 09:04:16;Gentileza;08:35:10;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41085;2025-05-28 08:35:10;2025-05-28 09:04:16;Gentileza;08:35:10;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41085;2025-05-28 08:35:10;2025-05-28 09:04:16;Gentileza;08:35:10;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41085;2025-05-28 10:19:57;2025-05-28 10:50:42;Gentileza;10:19:57;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41085;2025-05-28 10:19:57;2025-05-28 10:50:42;Gentileza;10:19:57;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41085;2025-05-28 10:19:57;2025-05-28 10:50:42;Gentileza;10:19:57;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41085;2025-05-28 10:19:57;2025-05-28 10:50:42;Gentileza;10:19:57;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41085;2025-05-28 10:19:57;2025-05-28 10:50:42;Gentileza;10:19:57;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41085;2025-05-28 10:19:57;2025-05-28 10:50:42;Gentileza;10:19:57;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41085;2025-05-28 10:19:57;2025-05-28 10:50:42;Gentileza;10:19:57;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41085;2025-05-28 10:19:57;2025-05-28 10:50:42;Gentileza;10:19:57;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41085;2025-05-28 10:56:32;2025-05-28 11:30:30;Gentileza;10:56:32;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41085;2025-05-28 10:56:32;2025-05-28 11:30:30;Gentileza;10:56:32;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41085;2025-05-28 10:56:32;2025-05-28 11:30:30;Gentileza;10:56:32;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41085;2025-05-28 10:56:32;2025-05-28 11:30:30;Gentileza;10:56:32;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41085;2025-05-28 10:56:32;2025-05-28 11:30:30;Gentileza;10:56:32;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41085;2025-05-28 10:56:32;2025-05-28 11:30:30;Gentileza;10:56:32;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41085;2025-05-28 10:56:32;2025-05-28 11:30:30;Gentileza;10:56:32;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41085;2025-05-28 10:56:32;2025-05-28 11:30:30;Gentileza;10:56:32;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41085;2025-05-28 11:35:35;2025-05-28 12:09:18;Gentileza;11:35:35;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41085;2025-05-28 11:35:35;2025-05-28 12:09:18;Gentileza;11:35:35;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41085;2025-05-28 11:35:35;2025-05-28 12:09:18;Gentileza;11:35:35;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41085;2025-05-28 11:35:35;2025-05-28 12:09:18;Gentileza;11:35:35;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41085;2025-05-28 11:35:35;2025-05-28 12:09:18;Gentileza;11:35:35;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41085;2025-05-28 11:35:35;2025-05-28 12:09:18;Gentileza;11:35:35;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41085;2025-05-28 11:35:35;2025-05-28 12:09:18;Gentileza;11:35:35;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41085;2025-05-28 11:35:35;2025-05-28 12:09:18;Gentileza;11:35:35;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41103;2025-05-28 07:28:14;2025-05-28 08:07:37;Gentileza;07:28:14;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41103;2025-05-28 07:28:14;2025-05-28 08:07:37;Gentileza;07:28:14;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41103;2025-05-28 07:28:14;2025-05-28 08:07:37;Gentileza;07:28:14;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41103;2025-05-28 07:28:14;2025-05-28 08:07:37;Gentileza;07:28:14;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41103;2025-05-28 07:28:14;2025-05-28 08:07:37;Gentileza;07:28:14;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41103;2025-05-28 07:28:14;2025-05-28 08:07:37;Gentileza;07:28:14;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41103;2025-05-28 07:28:14;2025-05-28 08:07:37;Gentileza;07:28:14;1;18-21;18:00:00;20:59:59
28/05/2025;SV112;A41103;2025-05-28 07:28:14;2025-05-28 08:07:37;Gentileza;07:28:14;1;21-00;21:00:00;23:59:59
28/05/2025;SV112;A41103;2025-05-28 11:54:18;2025-05-28 12:30:06;Gentileza;11:54:18;1;00-03;00:00:00;02:59:59
28/05/2025;SV112;A41103;2025-05-28 11:54:18;2025-05-28 12:30:06;Gentileza;11:54:18;1;03-06;03:00:00;05:59:59
28/05/2025;SV112;A41103;2025-05-28 11:54:18;2025-05-28 12:30:06;Gentileza;11:54:18;1;06-09;06:00:00;08:59:59
28/05/2025;SV112;A41103;2025-05-28 11:54:18;2025-05-28 12:30:06;Gentileza;11:54:18;1;09-12;09:00:00;11:59:59
28/05/2025;SV112;A41103;2025-05-28 11:54:18;2025-05-28 12:30:06;Gentileza;11:54:18;1;12-15;12:00:00;14:59:59
28/05/2025;SV112;A41103;2025-05-28 11:54:18;2025-05-28 12:30:06;Gentileza;11:54:18;1;15-18;15:00:00;17:59:59
28/05/2025;SV112;A41103;2025-05-28 11:54:18;2025-05-28 12:30:06;Gentileza;11:54:18;1;18-21;18:00:00;20:59:59
